group	marker	position
5B	Cluster_9280|Contig1|original@753	144.7
5B	Cluster_24340|Contig1|original@231	144.7
5B	Cluster_19050|Contig2|original@942	145.166666666667
5B	Cluster_239|Contig2|complementarySeq@221	145.166666666667
5B	Cluster_13346|Contig3|likelySeq@357	145.8
5B	Cluster_3449|Contig2|original@505	145.8
5B	Cluster_2068|Contig1|complementarySeq@1599	145.8
5B	Cluster_1463|Contig3|original@81	146.1
5B	Cluster_239|Contig3|original@71	146.1
5B	Cluster_612|Contig1|original@1065	146.1
5B	Cluster_8272|Contig2|original@352	146.1
5B	Cluster_4918|Contig2|original@1120	146.1
5B	Cluster_1463|Contig3|original@162	146.1
5B	Cluster_1865|Contig2|complementarySeq@1975	147.2
5B	Cluster_1928|Contig2|complementarySeq@630	147.7
5B	Cluster_7202|Contig1|original@738	147.7
5B	Cluster_3176|Contig3|original@1006	148.05
5B	Cluster_12425|Contig1|original@242	148.4
5B	Cluster_15531|Contig4|complementarySeq@1039	148.4
5B	Cluster_1988|Contig3|original@947	148.8
5B	Cluster_9479|Contig2|original@184	149.2
5B	Cluster_2527|Contig1|likelySeq@2556	151.077777777778
5B	Cluster_32176|Contig1|original@86	151.077777777778
5B	Cluster_1966|Contig1|original@634	151.1
5B	Cluster_1966|Contig3|original@1244	151.1
5B	Cluster_1988|Contig1|original@877	151.16
5B	Cluster_2235|Contig6|complementarySeq@374	151.16
5B	Cluster_403|Contig1|complementarySeq@1789	151.16
5B	Cluster_4395|Contig3|original@1677	151.16
5B	Cluster_5929|Contig3|original@1070	151.16
5B	Cluster_11013|Contig2|likelySeq@1217	151.16
5B	Cluster_16648|Contig1|original@279	151.16
5B	Cluster_1988|Contig2|original@711	151.16
5B	Cluster_2235|Contig3|likelySeq@1041	151.16
5B	Cluster_10051|Contig1|original@96	151.5
5B	Cluster_528|Contig1|complementarySeq@1749	151.883333333333
5B	Cluster_10265|Contig1|original@247	151.9
5B	Cluster_10265|Contig2|original@417	151.9
5B	Cluster_3791|Contig1|complementarySeq@926	151.9
5B	Cluster_8769|Contig1|original@478	151.9
5B	Cluster_5716|Contig2|original@1375	152.3
5B	Cluster_8249|Contig1|original@504	152.3
5B	Cluster_1988|Contig2|original@984	152.307692307692
5B	Cluster_8833|Contig2|original@1240	154.25
5B	Cluster_1114|Contig2|original@898	154.25
5B	Cluster_4824|Contig2|original@511	155.225
5B	Cluster_16940|Contig1|original@267	155.5
5B	Cluster_3253|Contig3|original@144	155.5
5B	Cluster_3253|Contig3|original@329	155.5
5B	Cluster_1114|Contig1|original@220	156.78
5B	Cluster_3365|Contig1|complementarySeq@284	157.4
5B	Cluster_3365|Contig1|complementarySeq@390	157.4
5B	Cluster_10206|Contig2|complementarySeq@216	160.3
5B	Cluster_6224|Contig4|complementarySeq@383	162
5B	Cluster_5148|Contig1|likelySeq@1545	162.766666666667
5B	Cluster_14|Contig1461|complementarySeq@418	162.766666666667
5B	Cluster_3200|Contig1|complementarySeq@928	162.766666666667
5B	Cluster_10108|Contig2|complementarySeq@833	163.6
5B	Cluster_10172|Contig1|original@184	163.6
5B	Cluster_10366|Contig2|original@331	163.866666666667
5B	Cluster_11674|Contig3|original@390	163.866666666667
5B	Cluster_189|Contig6|original@251	163.866666666667
5B	Cluster_2406|Contig1|original@2799	163.866666666667
5B	Cluster_2444|Contig1|original@207	163.866666666667
5B	Cluster_5148|Contig1|complementarySeq@1503	164
5B	Cluster_180|Contig9|complementarySeq@81	164.4
5B	Cluster_11126|Contig2|original@428	165.1
5B	Cluster_3833|Contig2|likelySeq@198	165.1
5B	Cluster_7348|Contig3|original@258	165.1
5B	Cluster_23929|Contig1|likelySeq@181	165.1
5B	Cluster_9919|Contig1|original@317	169.2
5B	Cluster_762|Contig1|original@2747	171.2
5B	Cluster_953|Contig1|complementarySeq@662	171.2
5B	Cluster_1194|Contig3|original@213	174.6
5B	Cluster_5545|Contig4|original@1181	176.6
5B	Cluster_22211|Contig3|complementarySeq@644	176.6
5B	Cluster_22211|Contig2|original@379	177
5B	Cluster_173|Contig1|original@900	177
5B	Cluster_7144|Contig1|likelySeq@702	177
5B	Cluster_1235|Contig2|likelySeq@256	177
5B	Cluster_173|Contig2|original@264	177
5B	Cluster_2345|Contig2|original@630	177
5B	Cluster_6651|Contig1|original@1217	177.6
5B	Cluster_3091|Contig1|original@250	177.6
5B	Cluster_4625|Contig2|original@401	177.8
5B	Cluster_5868|Contig1|original@376	177.8
5B	Cluster_16339|Contig3|original@382	177.8
5B	Cluster_4625|Contig2|original@581	178.2
5B	Cluster_6651|Contig1|original@943	178.2
5B	Cluster_719|Contig3|original@2805	183
5B	Cluster_1380|Contig1|complementarySeq@2456	184.8
5B	Cluster_5653|Contig1|original@1135	184.8
5B	Cluster_13775|Contig2|likelySeq@565	191.4
5B	Cluster_5682|Contig2|original@192	191.4
5B	Cluster_8099|Contig1|likelySeq@505	191.566666666667
5B	Cluster_10513|Contig1|likelySeq@130	191.566666666667
5B	Cluster_10745|Contig3|original@661	191.9
5B	Cluster_5933|Contig1|original@1300	196.575
5B	Cluster_1448|Contig1|original@196	197.18
5B	Cluster_4331|Contig2|original@560	197.18
5B	Cluster_8878|Contig2|original@603	197.18
5B	Cluster_18799|Contig1|original@1031	199.2
5B	Cluster_8932|Contig2|complementarySeq@139	199.6
5B	Cluster_2698|Contig1|original@1407	200.866666666667
5B	Cluster_2719|Contig37|complementarySeq@658	205.6
5B	Cluster_12261|Contig4|original@103	205.7
5B	Cluster_5029|Contig8|complementarySeq@264	209.033333333333
5B	Cluster_1632|Contig2|original@777	209.8
5B	Cluster_6812|Contig3|original@829	209.8
5B	Cluster_10467|Contig1|original@1549	210.7
5B	Cluster_1632|Contig2|original@906	210.7
5B	Cluster_6186|Contig2|original@332	211.6
5B	Cluster_7861|Contig1|original@1806	211.6
5B	Cluster_2865|Contig2|complementarySeq@312	211.6
5B	Cluster_13317|Contig1|original@747	211.64
5B	Cluster_16821|Contig2|original@340	211.64
5B	Cluster_2792|Contig3|original@747	212.1
5B	Cluster_8784|Contig1|original@431	212.266666666667
5B	Cluster_10296|Contig1|original@775	212.266666666667
5B	Cluster_10721|Contig1|original@1231	212.266666666667
5B	Cluster_8784|Contig2|original@790	215.4
5B	Cluster_9333|Contig3|original@378	220.1
5B	Cluster_5354|Contig1|complementarySeq@435	220.1
5B	Cluster_9006|Contig1|original@508	220.55
5B	Cluster_9333|Contig4|original@203	220.55
5B	Cluster_10132|Contig2|original@1427	221
5B	Cluster_9072|Contig1|original@823	221
5B	Cluster_9132|Contig1|complementarySeq@126	221
5B	Cluster_2649|Contig2|complementarySeq@595	235.5
5B	Cluster_2649|Contig2|likelySeq@672	235.5
5B	Cluster_565|Contig1|original@1614	235.5
5B	Cluster_9707|Contig3|original@536	235.5
5B	Cluster_2649|Contig2|complementarySeq@142	235.5
5B	Cluster_6701|Contig1|complementarySeq@342	244.4
5B	Cluster_1046|Contig3|original@336	245.733333333333
5B	Cluster_6701|Contig1|likelySeq@305	245.733333333333
5B	Cluster_13247|Contig1|complementarySeq@362	246.4
5B	Cluster_13247|Contig1|likelySeq@362	246.4
5B	Cluster_5294|Contig19|original@655	246.4
6A	Cluster_10822|Contig1|original@256	9.29999999999998
6A	Cluster_2141|Contig6|original@796	9.29999999999998
6A	Cluster_2141|Contig1|original@4166	9.29999999999998
6A	Cluster_869|Contig2|original@1193	9.29999999999998
6A	Cluster_1095|Contig1|complementarySeq@1358	9.29999999999998
6A	Cluster_206|Contig4|complementarySeq@204	9.29999999999998
6A	Cluster_2141|Contig3|original@629	9.29999999999998
6A	Cluster_7712|Contig2|original@567	22.3
6A	Cluster_2052|Contig1|original@581	22.55
6A	Cluster_5156|Contig4|original@389	22.55
6A	Cluster_7061|Contig3|original@746	22.8
6A	Cluster_180|Contig16|complementarySeq@460	22.8
6A	Cluster_5156|Contig1|original@551	24.1666666666667
6A	Cluster_10169|Contig2|original@1903	27.4
6A	Cluster_26243|Contig1|original@138	28.5428571428571
6A	Cluster_3541|Contig5|original@818	29.5
6A	Cluster_6630|Contig8|original@404	29.5
6A	Cluster_12731|Contig2|likelySeq@1241	29.5
6A	Cluster_79|Contig22|original@172	29.9
6A	Cluster_17297|Contig2|original@369	30.3
6A	Cluster_9830|Contig2|likelySeq@818	30.3
6A	Cluster_20626|Contig1|complementarySeq@136	30.3
6A	Cluster_6005|Contig1|original@232	31.6
6A	Cluster_2665|Contig1|complementarySeq@215	32.7
6A	Cluster_79|Contig44|original@210	32.7
6A	Cluster_6785|Contig3|likelySeq@420	32.7
6A	Cluster_6785|Contig4|complementarySeq@399	32.7
6A	Cluster_742|Contig3|original@865	32.7
6A	Cluster_3280|Contig1|original@811	33.3
6A	Cluster_8555|Contig1|original@1505	33.3
6A	Cluster_14583|Contig3|original@293	36.3
6A	Cluster_4290|Contig3|original@674	36.9
6A	Cluster_14583|Contig2|likelySeq@1213	36.9
6A	Cluster_14454|Contig1|original@691	41.4
6A	Cluster_9097|Contig2|original@116	46.5
6A	Cluster_2357|Contig2|original@839	49.3
6A	Cluster_5163|Contig1|original@106	49.3
6A	Cluster_8216|Contig1|original@964	49.3
6A	Cluster_8216|Contig2|original@849	49.3
6A	Cluster_13696|Contig3|original@1365	49.3
6A	Cluster_5163|Contig2|likelySeq@2624	49.3
6A	Cluster_8216|Contig1|original@1479	49.3
6A	Cluster_10956|Contig2|original@184	49.3
6A	Cluster_13696|Contig1|original@711	49.3
6A	Cluster_32591|Contig1|less_than_5_individuals|original@128	49.3
6A	Cluster_7199|Contig1|original@1861	62
6A	Cluster_9664|Contig3|original@258	65
6A	Cluster_3540|Contig2|original@443	68.2
6A	Cluster_392|Contig2|complementarySeq@618	68.2
6A	Cluster_18973|Contig1|complementarySeq@293	68.2
6A	Cluster_3540|Contig2|original@208	68.2
6A	Cluster_1825|Contig2|original@2068	72.6
6A	Cluster_1825|Contig2|original@2138	74.85
6A	Cluster_4521|Contig1|original@276	77.1
6A	Cluster_7007|Contig12|original@243	77.5666666666667
6A	Cluster_3986|Contig1|likelySeq@1765	77.6
6A	Cluster_18028|Contig1|original@375	78.25
6A	Cluster_18710|Contig2|original@271	78.8
6A	Cluster_5994|Contig2|original@672	80.1333333333333
6A	Cluster_1841|Contig2|original@1527	81
6A	Cluster_9500|Contig2|complementarySeq@373	81
6A	Cluster_2529|Contig2|original@471	84.0125
6A	Cluster_13457|Contig2|original@450	84.2
6A	Cluster_14732|Contig3|likelySeq@1637	84.2
6A	Cluster_15213|Contig1|likelySeq@156	84.2
6A	Cluster_13457|Contig1|original@1583	84.95
6A	Traes_6AL_150E13EA1@372	85
6A	Cluster_3120|Contig2|likelySeq@780	85
6A	Cluster_9410|Contig1|original@610	85
6A	Cluster_13457|Contig2|original@793	85
6A	Cluster_14732|Contig3|likelySeq@259	85
6A	Cluster_17100|Contig1|original@246	85
6A	Cluster_3120|Contig1|original@1778	85
6A	Cluster_41152|Contig1|less_than_5_individuals|original@225	85.3
6A	Cluster_17100|Contig1|original@434	85.7
6A	Cluster_3120|Contig3|likelySeq@192	85.7
6A	Cluster_7997|Contig1|original@278	85.7
6A	Cluster_3450|Contig2|original@355	95.1
6A	Cluster_3696|Contig2|complementarySeq@904	95.1
6A	Cluster_3988|Contig2|complementarySeq@330	95.1
6A	Cluster_3988|Contig2|likelySeq@330	95.1
6A	Cluster_5305|Contig2|original@245	95.1
6A	Cluster_3988|Contig2|complementarySeq@1525	95.1
6A	Cluster_1153|Contig1|likelySeq@1537	95.3857142857143
6A	Cluster_9434|Contig2|original@563	95.6
6A	Cluster_6187|Contig3|original@355	96.6
6A	Cluster_8859|Contig2|original@479	97
6A	Cluster_1522|Contig4|original@772	97.7
6A	Cluster_3742|Contig1|original@312	97.7
6A	Cluster_3796|Contig4|original@570	97.7
6A	Cluster_4266|Contig1|original@1789	97.7
6A	Cluster_5971|Contig1|complementarySeq@1328	97.7
6A	Cluster_6249|Contig1|complementarySeq@964	97.7
6A	Cluster_8937|Contig1|original@467	97.7
6A	Cluster_5971|Contig1|complementarySeq@1400	97.89
6A	Cluster_884|Contig1|original@4138	97.89
6A	Cluster_13962|Contig2|original@388	97.89
6A	Cluster_2092|Contig4|original@267	97.9111111111111
6A	Cluster_4266|Contig3|original@103	97.9111111111111
6A	Cluster_5239|Contig2|original@1262	97.9111111111111
6A	Cluster_5346|Contig1|original@1203	97.9111111111111
6A	Cluster_6522|Contig2|original@2110	97.9111111111111
6A	Cluster_6522|Contig4|original@2030	97.9111111111111
6A	Cluster_691|Contig1|complementarySeq@689	97.9111111111111
6A	Cluster_8321|Contig2|original@1203	97.9111111111111
6A	Cluster_884|Contig2|original@3034	97.9111111111111
6A	Cluster_9091|Contig1|likelySeq@440	97.9111111111111
6A	Cluster_1398|Contig3|original@1221	97.9111111111111
6A	Cluster_14221|Contig2|original@174	97.9111111111111
6A	Cluster_2092|Contig2|original@183	97.9111111111111
6A	Cluster_8774|Contig4|original@236	98.5
6A	Cluster_2166|Contig2|original@226	99.5
6A	Cluster_8599|Contig1|likelySeq@394	100.5
6A	Cluster_7122|Contig2|original@131	101.15
6A	Cluster_14595|Contig1|original@372	101.8
6A	Cluster_6967|Contig1|original@1415	101.8
6A	Cluster_4229|Contig1|likelySeq@344	101.8
6A	Cluster_4889|Contig1|original@831	101.8
6A	Cluster_6967|Contig2|original@1161	101.8
6A	Cluster_14247|Contig3|likelySeq@724	101.8
6A	Cluster_18183|Contig1|original@468	101.8
6A	Cluster_3882|Contig1|original@1296	105.9
6A	Cluster_2669|Contig2|original@1792	106.466666666667
6A	Cluster_3790|Contig2|original@2805	106.5
6A	Cluster_7350|Contig2|original@164	106.75
6A	Cluster_200|Contig13|complementarySeq@524	107
6A	Cluster_14227|Contig1|original@253	112.4
6A	Cluster_1856|Contig1|original@218	112.4
6A	Cluster_1856|Contig1|original@180	112.4
6A	Cluster_6239|Contig3|complementarySeq@675	121.7
6A	Cluster_351|Contig1|likelySeq@746	134.4
6A	Cluster_4960|Contig3|original@344	134.75
6A	Cluster_351|Contig3|complementarySeq@469	134.75
6A	Traes_6AL_BFB21AE09@811	135.033333333333
6A	Cluster_4522|Contig2|original@870	135.033333333333
6A	Cluster_8672|Contig2|original@431	135.033333333333
6A	Cluster_351|Contig1|complementarySeq@746	135.1
6A	Cluster_10282|Contig2|original@581	135.6
6A	Cluster_13008|Contig1|original@218	140.9
6A	Cluster_5869|Contig1|original@330	140.9
6A	Cluster_9438|Contig1|original@613	140.9
6A	Cluster_9438|Contig7|original@585	140.9
6A	Cluster_11152|Contig4|original@245	146.7
6A	Cluster_8187|Contig3|original@772	146.7
6A	Cluster_12516|Contig1|original@244	150.3
6A	Cluster_3072|Contig3|original@145	150.3
6A	Cluster_5267|Contig5|original@755	150.3
6A	Cluster_3072|Contig3|original@269	150.3
6A	Cluster_148|Contig4|original@1025	162.9
6A	Cluster_148|Contig5|original@1051	162.9
6A	Cluster_148|Contig6|original@979	162.9
6A	Cluster_11936|Contig3|original@252	162.9
6A	Cluster_8630|Contig1|complementarySeq@1096	164.9
6A	Cluster_1587|Contig1|original@1983	164.9
6A	Cluster_1587|Contig3|original@904	164.9
6A	Traes_6AL_A923A5347@1610	169.1
6A	Cluster_274|Contig4|original@155	170.9
6A	Cluster_3739|Contig4|original@370	175.3
6A	Cluster_15911|Contig3|original@446	175.3
6A	Cluster_2113|Contig6|original@1790	175.3
6B	Cluster_4711|Contig5|original@1000	0
6B	Cluster_9356|Contig2|original@1170	2.6
6B	Cluster_823|Contig18|original@253	3.8
6B	Cluster_85|Contig40|original@642	3.95
6B	Cluster_9356|Contig2|original@269	3.95
6B	Cluster_2798|Contig4|original@609	3.95
6B	Cluster_18905|Contig1|complementarySeq@464	4.8
6B	Cluster_642|Contig17|original@325	4.8
6B	Cluster_837|Contig4|likelySeq@1197	4.8
6B	Cluster_837|Contig5|complementarySeq@486	4.8
6B	Cluster_2798|Contig2|original@1927	4.8
6B	Cluster_3352|Contig4|original@865	4.8
6B	Cluster_10279|Contig2|original@91	5.3
6B	Cluster_3352|Contig6|original@266	5.3
6B	Cluster_14604|Contig4|original@1057	5.3
6B	Cluster_2798|Contig2|original@2364	5.3
6B	Cluster_2478|Contig1|original@1133	41.7
6B	Cluster_8035|Contig4|original@397	42.6
6B	Cluster_8035|Contig2|original@237	43.5
6B	Cluster_2052|Contig2|complementarySeq@516	48.8
6B	Cluster_2321|Contig2|original@570	48.8
6B	Cluster_7623|Contig4|original@110	48.8
6B	Cluster_180|Contig20|complementarySeq@520	48.8
6B	Cluster_7747|Contig6|original@1806	48.8
6B	Cluster_7712|Contig1|likelySeq@571	48.8
6B	Cluster_2551|Contig2|original@299	48.8
6B	Cluster_10169|Contig1|complementarySeq@1082	49.5
6B	Cluster_15590|Contig1|original@563	51.5
6B	Cluster_12731|Contig2|complementarySeq@1134	54.2
6B	Cluster_18433|Contig1|original@569	54.7
6B	Cluster_737|Contig1|original@690	54.7
6B	Cluster_2665|Contig5|likelySeq@979	54.7
6B	Cluster_2665|Contig5|complementarySeq@979	54.7
6B	Cluster_6167|Contig2|complementarySeq@142	54.7
6B	Cluster_15988|Contig1|original@335	54.7
6B	Cluster_11899|Contig1|likelySeq@903	56.2
6B	Cluster_21569|Contig1|original@73	56.6
6B	Cluster_4062|Contig2|complementarySeq@1463	62.1
6B	Cluster_927|Contig6|original@419	62.1
6B	Cluster_11474|Contig8|original@273	62.1
6B	Cluster_11800|Contig1|complementarySeq@177	62.5
6B	Cluster_8595|Contig2|likelySeq@2378	62.7666666666667
6B	Cluster_1005|Contig1|likelySeq@442	62.9
6B	Cluster_159|Contig4|complementarySeq@432	62.9
6B	Cluster_2065|Contig2|original@774	62.9
6B	Cluster_6155|Contig2|likelySeq@1744	62.9
6B	Cluster_9841|Contig2|likelySeq@1239	62.9
6B	Cluster_8595|Contig2|likelySeq@2567	62.9
6B	Cluster_9669|Contig1|likelySeq@1015	62.9
6B	Cluster_9841|Contig1|original@182	62.9
6B	Cluster_9841|Contig2|likelySeq@500	62.9
6B	Cluster_3524|Contig4|original@364	62.9
6B	Cluster_10956|Contig1|original@250	64.4
6B	Cluster_2972|Contig2|original@154	64.4
6B	Cluster_6234|Contig2|original@2139	64.4
6B	Cluster_4981|Contig2|complementarySeq@1444	64.72
6B	Cluster_4255|Contig1|original@181	64.8
6B	Cluster_6234|Contig2|original@2044	64.8
6B	Cluster_1015|Contig2|original@939	65.2
6B	Cluster_4255|Contig1|original@240	65.2
6B	Cluster_4657|Contig3|original@155	65.2
6B	Cluster_1761|Contig2|original@549	67.3
6B	Cluster_297|Contig19|complementarySeq@432	67.75
6B	Cluster_8532|Contig2|likelySeq@1098	67.9
6B	Cluster_8532|Contig2|likelySeq@1217	67.9
6B	Cluster_2122|Contig5|likelySeq@2254	67.9
6B	Cluster_1757|Contig1|original@381	68.2
6B	Cluster_329|Contig3|original@81	68.2
6B	Cluster_8532|Contig2|complementarySeq@495	68.6833333333333
6B	Cluster_14741|Contig1|original@361	69
6B	Cluster_68|Contig2|original@913	69
6B	Cluster_14741|Contig3|original@757	69
6B	Cluster_3445|Contig1|complementarySeq@701	69.5
6B	Cluster_3445|Contig1|complementarySeq@1661	69.5
6B	Cluster_8701|Contig4|original@936	70.625
6B	Cluster_2801|Contig4|original@392	73.8
6B	Cluster_3214|Contig1|complementarySeq@94	73.8
6B	Cluster_10|Contig11|complementarySeq@185	74.6
6B	Cluster_9884|Contig1|original@218	74.9
6B	Cluster_689|Contig1|original@281	76.7
6B	Cluster_7966|Contig1|likelySeq@2789	76.7
6B	Cluster_689|Contig1|original@349	77.1090909090909
6B	Cluster_1229|Contig6|likelySeq@2169	77.25
6B	Cluster_916|Contig1|likelySeq@2633	77.3
6B	Cluster_916|Contig1|complementarySeq@1816	77.4
6B	Cluster_2801|Contig5|original@182	77.5714285714286
6B	Cluster_14|Contig1013|original@249	77.6533333333333
6B	Cluster_2801|Contig4|original@352	77.6533333333333
6B	Cluster_18|Contig2|original@154	78
6B	Cluster_14|Contig1384|original@743	78.28
6B	Cluster_10501|Contig1|original@293	78.2888888888889
6B	Cluster_6460|Contig6|original@218	78.3071428571428
6B	Cluster_649|Contig12|original@269	78.3071428571428
6B	Cluster_6532|Contig1|complementarySeq@1441	78.5727272727273
6B	Cluster_18038|Contig2|original@595	78.7233333333333
6B	Cluster_10501|Contig1|original@358	78.8
6B	Cluster_11281|Contig1|complementarySeq@1850	78.8
6B	Cluster_261|Contig1|likelySeq@509	78.8
6B	Cluster_544|Contig2|likelySeq@1915	78.8
6B	Cluster_5885|Contig1|complementarySeq@535	78.8
6B	Cluster_620|Contig1|likelySeq@857	78.8
6B	Cluster_6532|Contig1|complementarySeq@838	78.8
6B	Cluster_7199|Contig2|original@1641	78.8
6B	Cluster_7475|Contig1|complementarySeq@566	78.8
6B	Cluster_9460|Contig3|original@1050	78.8
6B	Cluster_3768|Contig2|original@229	78.8304347826087
6B	Cluster_3768|Contig3|original@256	78.8304347826087
6B	Cluster_544|Contig1|complementarySeq@893	78.8318181818182
6B	Cluster_6355|Contig1|complementarySeq@1556	78.8318181818182
6B	Cluster_3470|Contig1|likelySeq@2825	78.8318181818182
6B	Cluster_7970|Contig1|complementarySeq@320	78.9181818181818
6B	Traes_6BS_7508E51F3@1723	78.9238095238095
6B	Cluster_544|Contig2|likelySeq@592	78.9238095238095
6B	Cluster_20253|Contig1|likelySeq@258	78.9238095238095
6B	Cluster_8639|Contig2|likelySeq@180	79.0909090909091
6B	Cluster_16749|Contig1|original@663	79.1
6B	Cluster_2514|Contig1|likelySeq@1005	79.1
6B	Cluster_35968|Contig1|less_than_5_individuals|original@264	79.1
6B	Cluster_3689|Contig1|complementarySeq@482	79.125
6B	Cluster_1217|Contig5|original@2002	79.125
6B	Cluster_18446|Contig2|original@467	79.125
6B	Cluster_4650|Contig2|original@2592	79.36
6B	Cluster_10258|Contig1|likelySeq@2057	79.5
6B	Cluster_10522|Contig3|complementarySeq@431	79.5
6B	Cluster_16399|Contig1|original@222	79.5
6B	Cluster_5071|Contig1|complementarySeq@1083	79.5
6B	Cluster_6977|Contig1|original@536	79.5
6B	Cluster_7666|Contig2|original@281	79.5
6B	Cluster_8005|Contig2|likelySeq@1458	79.5
6B	Cluster_9477|Contig1|complementarySeq@369	79.5
6B	Cluster_2472|Contig7|original@55	81.85
6B	Cluster_5596|Contig4|original@247	82.2
6B	Cluster_3941|Contig3|original@654	82.52
6B	Cluster_3941|Contig2|original@660	82.52
6B	Cluster_3941|Contig5|original@1255	82.52
6B	Cluster_5230|Contig2|original@945	82.6
6B	Cluster_8098|Contig5|complementarySeq@931	83.1
6B	Cluster_1853|Contig2|original@354	84.5
6B	Cluster_3941|Contig3|original@363	84.5
6B	Cluster_7863|Contig1|likelySeq@1066	84.5
6B	Cluster_8684|Contig1|complementarySeq@592	84.5
6B	Cluster_3941|Contig6|original@1809	84.5
6B	Cluster_1214|Contig1|original@1289	84.5
6B	Cluster_14742|Contig1|original@667	84.5
6B	Cluster_3246|Contig1|likelySeq@809	84.9
6B	Cluster_5880|Contig2|original@564	84.9
6B	Cluster_8109|Contig2|complementarySeq@1082	84.9
6B	Cluster_3778|Contig3|original@1194	85.3
6B	Cluster_4927|Contig1|original@274	85.3
6B	Cluster_9161|Contig2|likelySeq@1226	85.3
6B	Cluster_1197|Contig1|original@494	87.85
6B	Cluster_17195|Contig1|original@383	87.85
6B	Cluster_857|Contig2|original@2050	88.22
6B	Cluster_1427|Contig2|original@3109	90.4
6B	Cluster_2072|Contig2|original@1023	90.4
6B	Cluster_2941|Contig1|likelySeq@1920	90.4
6B	Cluster_9883|Contig1|complementarySeq@1174	90.4
6B	Cluster_19269|Contig2|original@126	90.4
6B	Cluster_4566|Contig1|likelySeq@893	96.7
6B	Cluster_4641|Contig3|complementarySeq@239	96.7
6B	Cluster_8248|Contig2|original@1160	97.5
6B	Cluster_3553|Contig1|complementarySeq@897	99.5
6B	Cluster_3553|Contig1|complementarySeq@857	99.7
6B	Cluster_21918|Contig2|original@279	99.7
6B	Cluster_3553|Contig1|likelySeq@1240	99.7
6B	Cluster_21918|Contig2|original@201	99.9
6B	Cluster_7807|Contig3|original@1180	100.2
6B	Cluster_4872|Contig2|complementarySeq@1503	100.45
6B	Cluster_104|Contig1|likelySeq@1492	100.7
6B	Cluster_11814|Contig1|likelySeq@1424	100.7
6B	Cluster_440|Contig4|original@2178	104.533333333333
6B	Cluster_9017|Contig1|complementarySeq@111	104.533333333333
6B	Cluster_30568|Contig1|original@539	104.533333333333
6B	Cluster_6328|Contig4|original@941	105.7
6B	Cluster_17294|Contig2|original@664	105.733333333333
6B	Cluster_1711|Contig1|original@2932	105.733333333333
6B	Cluster_5173|Contig1|original@289	106.2
6B	Traes_6BL_53A305F99@1083	108.375
6B	Cluster_5173|Contig1|original@212	108.375
6B	Cluster_17294|Contig1|original@408	108.375
6B	Cluster_1772|Contig3|original@147	108.9
6B	Cluster_9017|Contig1|likelySeq@111	109.12
6B	Cluster_2829|Contig1|complementarySeq@1096	111.9
6B	Cluster_5299|Contig1|complementarySeq@208	111.9
6B	Cluster_17714|Contig1|original@215	112.7
6B	Cluster_4530|Contig2|original@267	112.7
6B	Cluster_8727|Contig2|original@380	112.7
6B	Cluster_1711|Contig2|original@217	113.5
6B	Cluster_7995|Contig1|likelySeq@1243	114.6
6B	Cluster_8696|Contig1|original@389	114.6
6B	Cluster_6292|Contig2|likelySeq@941	115.290909090909
6B	Cluster_8729|Contig2|original@446	115.290909090909
6B	Cluster_2257|Contig2|likelySeq@2976	115.290909090909
6B	Cluster_691|Contig2|likelySeq@2150	115.8
6B	Cluster_1398|Contig3|original@1678	116.2
6B	Cluster_6097|Contig13|original@779	116.2
6B	Cluster_691|Contig1|likelySeq@2604	116.2
6B	Cluster_4339|Contig1|original@295	116.5
6B	Cluster_17589|Contig1|original@861	116.9
6B	Cluster_8774|Contig1|original@272	116.9
6B	Cluster_3742|Contig2|original@1184	116.9
6B	Cluster_6364|Contig1|complementarySeq@748	116.9
6B	Cluster_6522|Contig1|original@1871	116.9
6B	Cluster_6522|Contig3|original@1710	116.9
6B	Cluster_8774|Contig2|original@874	116.9
6B	Cluster_8774|Contig2|original@3286	116.9
6B	Cluster_2092|Contig1|likelySeq@125	116.9
6B	Cluster_41037|Contig1|less_than_5_individuals|original@179	117.3
6B	Cluster_4229|Contig1|complementarySeq@728	119.2
6B	Cluster_3882|Contig3|original@2886	119.2
6B	Cluster_6599|Contig1|original@262	121.7
6B	Cluster_11426|Contig2|original@557	121.95
6B	Cluster_3790|Contig1|original@3081	121.95
6B	Cluster_5149|Contig1|original@320	121.95
6B	Cluster_2511|Contig7|complementarySeq@671	121.95
6B	Cluster_3055|Contig5|likelySeq@577	121.95
6B	Cluster_3055|Contig5|likelySeq@498	122.2
6B	Cluster_14088|Contig1|complementarySeq@905	125.3
6B	Cluster_12903|Contig1|original@1025	125.75
6B	Cluster_200|Contig11|complementarySeq@153	125.75
6B	Cluster_11335|Contig1|original@698	126.2
6B	Cluster_7145|Contig1|likelySeq@257	126.2
6B	Cluster_9844|Contig1|original@1223	127.25
6B	Cluster_14323|Contig2|original@958	127.25
6B	Cluster_14331|Contig3|original@838	127.25
6B	Cluster_6244|Contig1|original@426	128.3
6B	Cluster_1461|Contig1|original@121	135.4
6B	Cluster_6239|Contig3|likelySeq@666	135.4
6B	Cluster_7062|Contig3|original@1369	135.4
6B	Cluster_3610|Contig1|original@2259	135.8
6B	Cluster_6239|Contig3|likelySeq@1424	135.8
6B	Cluster_8700|Contig2|original@279	135.8
6B	Cluster_1211|Contig2|original@427	135.8
6B	Cluster_4206|Contig11|complementarySeq@256	137
